 "albumid","album_title","artistid","artist_name","trackid","track_name","track_composer","track_milliseconds","track_bytes","track_unit_price","genreid","music_genre","mediatypeid","media_type","invoicelineid","invoice_line_unit_price","invoice_line_quantity","invoice_line_total","invoiceid","invoice_date","invoice_billing_address","invoice_billing_city","invoice_billing_country","invoice_billing_postal_code","invoice_billing_state","invoice_total","customerid","customer_first_name","customer_last_name","customer_company","customer_address","customer_city","customer_state","customer_country","customer_postal_code","customer_phone","customer_fax","customer_email","employee_first_name","employee_last_name","employee_title","employee_reports_to","employee_birth_date","employee_hire_date","employee_address","employee_city","employee_state","employee_country","employee_postal_code","employee_phone","employee_fax","employee_email"
224,Acastico,146,Titas,"2,788",Nem 5 Minutos Guardados,Titas,"245,995","8,143,797",0.99,4,Alternative & Punk,1,MPEG audio file,458,0.99,1,0.99,85,2010-01-08 00:00:00,Erzsabet krt. 58.,Budapest,Hungary,H-1073,,1.98,45,Ladislav,Kovacs,,Erzsabet krt. 58.,Budapest,,Hungary,H-1073,,,ladislav_kovacs@apple.hu,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
224,Acastico,146,Titas,"2,796",Nao Vou Lutar,Titas,"189,988","6,308,613",0.99,4,Alternative & Punk,1,MPEG audio file,462,0.99,1,0.99,86,2010-01-09 00:00:00,"Via Degli Scipioni, 43",Rome,Italy,"00192",RM,3.96,47,Lucas,Mancini,,"Via Degli Scipioni, 43",Rome,RM,Italy,"00192",+39 06 39733434,,lucas.mancini@yahoo.it,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
224,Acastico,146,Titas,"2,792",A Melhor Forma,Titas,"191,503","6,349,938",0.99,4,Alternative & Punk,1,MPEG audio file,460,0.99,1,0.99,86,2010-01-09 00:00:00,"Via Degli Scipioni, 43",Rome,Italy,"00192",RM,3.96,47,Lucas,Mancini,,"Via Degli Scipioni, 43",Rome,RM,Italy,"00192",+39 06 39733434,,lucas.mancini@yahoo.it,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
224,Acastico,146,Titas,"2,794","32 Dentes",Titas,"184,946","6,157,904",0.99,4,Alternative & Punk,1,MPEG audio file,461,0.99,1,0.99,86,2010-01-09 00:00:00,"Via Degli Scipioni, 43",Rome,Italy,"00192",RM,3.96,47,Lucas,Mancini,,"Via Degli Scipioni, 43",Rome,RM,Italy,"00192",+39 06 39733434,,lucas.mancini@yahoo.it,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
224,Acastico,146,Titas,"2,790",Palavras,Titas,"158,458","5,285,715",0.99,4,Alternative & Punk,1,MPEG audio file,459,0.99,1,0.99,86,2010-01-09 00:00:00,"Via Degli Scipioni, 43",Rome,Italy,"00192",RM,3.96,47,Lucas,Mancini,,"Via Degli Scipioni, 43",Rome,RM,Italy,"00192",+39 06 39733434,,lucas.mancini@yahoo.it,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
224,Acastico,146,Titas,"2,800",Querem Meu Sangue,Titas,"212,401","7,069,773",0.99,4,Alternative & Punk,1,MPEG audio file,463,0.99,1,0.99,87,2010-01-10 00:00:00,Celsiusg. 9,Stockholm,Swede,"11230",,6.94,51,Joakim,Johansso,,Celsiusg. 9,Stockholm,,Swede,"11230",+46 08-651 52 52,,joakim.johansson@yahoo.se,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
227,"Battlestar Galactica, Season 3",147,Battlestar Galactica,"2,820",Occupation / Precipice,,"5,286,953","1,054,423,946",1.99,19,TV Shows,3,Protected MPEG-4 video file,468,1.99,1,1.99,87,2010-01-10 00:00:00,Celsiusg. 9,Stockholm,Swede,"11230",,6.94,51,Joakim,Johansso,,Celsiusg. 9,Stockholm,,Swede,"11230",+46 08-651 52 52,,joakim.johansson@yahoo.se,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
225,Volume Dois,146,Titas,"2,816",Toda Cor,Ciro Pressoa/Marcelo Fromer,"209,084","6,939,176",0.99,4,Alternative & Punk,1,MPEG audio file,467,0.99,1,0.99,87,2010-01-10 00:00:00,Celsiusg. 9,Stockholm,Swede,"11230",,6.94,51,Joakim,Johansso,,Celsiusg. 9,Stockholm,,Swede,"11230",+46 08-651 52 52,,joakim.johansson@yahoo.se,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
225,Volume Dois,146,Titas,"2,808",Domingo,Sargio Britto/Toni Bellotto,"208,613","6,883,180",0.99,4,Alternative & Punk,1,MPEG audio file,465,0.99,1,0.99,87,2010-01-10 00:00:00,Celsiusg. 9,Stockholm,Swede,"11230",,6.94,51,Joakim,Johansso,,Celsiusg. 9,Stockholm,,Swede,"11230",+46 08-651 52 52,,joakim.johansson@yahoo.se,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
225,Volume Dois,146,Titas,"2,804",Lugar Nenhum,Arnaldo Antunes/Charles Gavin/Marcelo Fromer/Sargio Britto/Toni Bellotto,"195,840","6,472,780",0.99,4,Alternative & Punk,1,MPEG audio file,464,0.99,1,0.99,87,2010-01-10 00:00:00,Celsiusg. 9,Stockholm,Swede,"11230",,6.94,51,Joakim,Johansso,,Celsiusg. 9,Stockholm,,Swede,"11230",+46 08-651 52 52,,joakim.johansson@yahoo.se,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
225,Volume Dois,146,Titas,"2,812",Era Uma Vez,Arnaldo Anutnes/Branco Mello/Marcelo Fromer/Sergio Brotto/Toni Bellotto,"224,261","7,453,156",0.99,4,Alternative & Punk,1,MPEG audio file,466,0.99,1,0.99,87,2010-01-10 00:00:00,Celsiusg. 9,Stockholm,Swede,"11230",,6.94,51,Joakim,Johansso,,Celsiusg. 9,Stockholm,,Swede,"11230",+46 08-651 52 52,,joakim.johansson@yahoo.se,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
229,"Lost, Season 3",149,Lost,"2,874",I Do,,"2,627,791","504,676,825",1.99,19,TV Shows,3,Protected MPEG-4 video file,477,1.99,1,1.99,88,2010-01-13 00:00:00,"Calle Lira, 198",Santiago,Chile,,,17.91,57,Luis,Rojas,,"Calle Lira, 198",Santiago,,Chile,,+56 (0)2 635 4444,,luisrojas@yahoo.cl,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
228,"Heroes, Season 1",148,Heroes,"2,844",Better Halves,,"2,573,031","549,353,481",1.99,21,Drama,3,Protected MPEG-4 video file,472,1.99,1,1.99,88,2010-01-13 00:00:00,"Calle Lira, 198",Santiago,Chile,,,17.91,57,Luis,Rojas,,"Calle Lira, 198",Santiago,,Chile,,+56 (0)2 635 4444,,luisrojas@yahoo.cl,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
228,"Heroes, Season 1",148,Heroes,"2,850",The Fix,,"2,600,266","507,026,323",1.99,21,Drama,3,Protected MPEG-4 video file,473,1.99,1,1.99,88,2010-01-13 00:00:00,"Calle Lira, 198",Santiago,Chile,,,17.91,57,Luis,Rojas,,"Calle Lira, 198",Santiago,,Chile,,+56 (0)2 635 4444,,luisrojas@yahoo.cl,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
227,"Battlestar Galactica, Season 3",147,Battlestar Galactica,"2,826",Hero,,"2,713,755","506,896,959",1.99,18,Science Fictio,3,Protected MPEG-4 video file,469,1.99,1,1.99,88,2010-01-13 00:00:00,"Calle Lira, 198",Santiago,Chile,,,17.91,57,Luis,Rojas,,"Calle Lira, 198",Santiago,,Chile,,+56 (0)2 635 4444,,luisrojas@yahoo.cl,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
227,"Battlestar Galactica, Season 3",147,Battlestar Galactica,"2,832",The Woman King,,"2,626,376","552,893,447",1.99,18,Science Fictio,3,Protected MPEG-4 video file,470,1.99,1,1.99,88,2010-01-13 00:00:00,"Calle Lira, 198",Santiago,Chile,,,17.91,57,Luis,Rojas,,"Calle Lira, 198",Santiago,,Chile,,+56 (0)2 635 4444,,luisrojas@yahoo.cl,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
228,"Heroes, Season 1",148,Heroes,"2,856",Parasite,,"2,602,727","487,461,520",1.99,21,Drama,3,Protected MPEG-4 video file,474,1.99,1,1.99,88,2010-01-13 00:00:00,"Calle Lira, 198",Santiago,Chile,,,17.91,57,Luis,Rojas,,"Calle Lira, 198",Santiago,,Chile,,+56 (0)2 635 4444,,luisrojas@yahoo.cl,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
227,"Battlestar Galactica, Season 3",147,Battlestar Galactica,"2,838","Crossroads, Pt. 2",,"2,869,953","497,335,706",1.99,20,Sci Fi & Fantasy,3,Protected MPEG-4 video file,471,1.99,1,1.99,88,2010-01-13 00:00:00,"Calle Lira, 198",Santiago,Chile,,,17.91,57,Luis,Rojas,,"Calle Lira, 198",Santiago,,Chile,,+56 (0)2 635 4444,,luisrojas@yahoo.cl,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
229,"Lost, Season 3",149,Lost,"2,862",The Glass Ballerina,,"2,637,458","535,729,216",1.99,21,Drama,3,Protected MPEG-4 video file,475,1.99,1,1.99,88,2010-01-13 00:00:00,"Calle Lira, 198",Santiago,Chile,,,17.91,57,Luis,Rojas,,"Calle Lira, 198",Santiago,,Chile,,+56 (0)2 635 4444,,luisrojas@yahoo.cl,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
230,"Lost, Season 1",149,Lost,"2,868",Walkabout,,"2,587,370","207,748,198",1.99,19,TV Shows,3,Protected MPEG-4 video file,476,1.99,1,1.99,88,2010-01-13 00:00:00,"Calle Lira, 198",Santiago,Chile,,,17.91,57,Luis,Rojas,,"Calle Lira, 198",Santiago,,Chile,,+56 (0)2 635 4444,,luisrojas@yahoo.cl,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
232,Achtung Baby,150,U2,"2,928",One,U2,"276,192","9,158,892",0.99,1,Rock,1,MPEG audio file,483,0.99,1,0.99,89,2010-01-18 00:00:00,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,Austria,"1010",,18.86,7,Astrid,Gruber,,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,,Austria,"1010",+43 01 5134505,,astrid.gruber@apple.at,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
235,How To Dismantle An Atomic Bomb,150,U2,"2,973",Original Of The Species,"Adam Clayton, Bono, Larry Mullen & The Edge","281,443","9,230,041",0.99,1,Rock,1,MPEG audio file,488,0.99,1,0.99,89,2010-01-18 00:00:00,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,Austria,"1010",,18.86,7,Astrid,Gruber,,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,,Austria,"1010",+43 01 5134505,,astrid.gruber@apple.at,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
230,"Lost, Season 1",149,Lost,"2,901",Homecoming,,"2,515,882","210,675,221",1.99,19,TV Shows,3,Protected MPEG-4 video file,480,1.99,1,1.99,89,2010-01-18 00:00:00,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,Austria,"1010",,18.86,7,Astrid,Gruber,,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,,Austria,"1010",+43 01 5134505,,astrid.gruber@apple.at,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
230,"Lost, Season 1",149,Lost,"2,883",Solitary,,"2,612,894","207,045,178",1.99,19,TV Shows,3,Protected MPEG-4 video file,478,1.99,1,1.99,89,2010-01-18 00:00:00,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,Austria,"1010",,18.86,7,Astrid,Gruber,,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,,Austria,"1010",+43 01 5134505,,astrid.gruber@apple.at,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
231,"Lost, Season 2",149,Lost,"2,910",Dave,,"2,825,166","574,325,829",1.99,19,TV Shows,3,Protected MPEG-4 video file,481,1.99,1,1.99,89,2010-01-18 00:00:00,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,Austria,"1010",,18.86,7,Astrid,Gruber,,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,,Austria,"1010",+43 01 5134505,,astrid.gruber@apple.at,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
230,"Lost, Season 1",149,Lost,"2,919",Born to Ru,,"2,618,619","213,772,057",1.99,19,TV Shows,3,Protected MPEG-4 video file,482,1.99,1,1.99,89,2010-01-18 00:00:00,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,Austria,"1010",,18.86,7,Astrid,Gruber,,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,,Austria,"1010",+43 01 5134505,,astrid.gruber@apple.at,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
232,Achtung Baby,150,U2,"2,937",Love Is Blindness,U2,"263,497","8,531,766",0.99,1,Rock,1,MPEG audio file,484,0.99,1,0.99,89,2010-01-18 00:00:00,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,Austria,"1010",,18.86,7,Astrid,Gruber,,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,,Austria,"1010",+43 01 5134505,,astrid.gruber@apple.at,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
237,Rattle And Hum,150,U2,"3,000",God Part II,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge","195,604","6,497,570",0.99,1,Rock,1,MPEG audio file,491,0.99,1,0.99,89,2010-01-18 00:00:00,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,Austria,"1010",,18.86,7,Astrid,Gruber,,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,,Austria,"1010",+43 01 5134505,,astrid.gruber@apple.at,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
233,All That You Ca't Leave Behind,150,U2,"2,946",When I Look At The World,"Adam Clayton, Bono, Larry Mullen, The Edge","257,776","8,500,491",0.99,1,Rock,1,MPEG audio file,485,0.99,1,0.99,89,2010-01-18 00:00:00,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,Austria,"1010",,18.86,7,Astrid,Gruber,,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,,Austria,"1010",+43 01 5134505,,astrid.gruber@apple.at,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
237,Rattle And Hum,150,U2,"2,991",All Along The Watchtower,"Dylan, Bob","264,568","8,623,572",0.99,1,Rock,1,MPEG audio file,490,0.99,1,0.99,89,2010-01-18 00:00:00,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,Austria,"1010",,18.86,7,Astrid,Gruber,,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,,Austria,"1010",+43 01 5134505,,astrid.gruber@apple.at,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
234,B-Sides 1980-1990,150,U2,"2,955",Everlasting Love,Buzz Cason/Mac Gayde,"202,631","6,708,932",0.99,1,Rock,1,MPEG audio file,486,0.99,1,0.99,89,2010-01-18 00:00:00,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,Austria,"1010",,18.86,7,Astrid,Gruber,,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,,Austria,"1010",+43 01 5134505,,astrid.gruber@apple.at,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
236,Pop,150,U2,"2,982",Miami,"Bono, The Edge, Adam Clayton, and Larry Mulle","293,041","9,741,603",0.99,1,Rock,1,MPEG audio file,489,0.99,1,0.99,89,2010-01-18 00:00:00,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,Austria,"1010",,18.86,7,Astrid,Gruber,,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,,Austria,"1010",+43 01 5134505,,astrid.gruber@apple.at,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
235,How To Dismantle An Atomic Bomb,150,U2,"2,964",Vertigo,"Adam Clayton, Bono, Larry Mullen & The Edge","194,612","6,329,502",0.99,1,Rock,1,MPEG audio file,487,0.99,1,0.99,89,2010-01-18 00:00:00,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,Austria,"1010",,18.86,7,Astrid,Gruber,,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,,Austria,"1010",+43 01 5134505,,astrid.gruber@apple.at,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
231,"Lost, Season 2",149,Lost,"2,892",Fire + Water,,"2,600,333","488,458,695",1.99,21,Drama,3,Protected MPEG-4 video file,479,1.99,1,1.99,89,2010-01-18 00:00:00,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,Austria,"1010",,18.86,7,Astrid,Gruber,,"Rotenturmstraae 4, 1010 Innere Stadt",Vienne,,Austria,"1010",+43 01 5134505,,astrid.gruber@apple.at,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
238,The Best Of 1980-1990,150,U2,"3,014",Desire,U2,"179,853","5,893,206",0.99,1,Rock,1,MPEG audio file,492,0.99,1,0.99,90,2010-01-26 00:00:00,"801 W 4th Street",Reno,USA,"89503",NV,0.99,21,Kathy,Chase,,"801 W 4th Street",Reno,NV,USA,"89503",+1 (775) 223-7665,,kachase@hotmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
238,The Best Of 1980-1990,150,U2,"3,015",When Love Comes To Tow,U2,"258,194","8,479,525",0.99,1,Rock,1,MPEG audio file,493,0.99,1,0.99,91,2010-02-08 00:00:00,"120 S Orange Ave",Orlando,USA,"32801",FL,1.98,22,Heather,Leacock,,"120 S Orange Ave",Orlando,FL,USA,"32801",+1 (407) 999-7788,,hleacock@gmail.com,Margaret,Park,Sales Support Agent,2,1947-09-19 00:00:00,2003-05-03 00:00:00,"683 10 Street SW",Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,
238,The Best Of 1980-1990,150,U2,"3,016",Angel Of Harlem,U2,"230,217","7,527,339",0.99,1,Rock,1,MPEG audio file,494,0.99,1,0.99,91,2010-02-08 00:00:00,"120 S Orange Ave",Orlando,USA,"32801",FL,1.98,22,Heather,Leacock,,"120 S Orange Ave",Orlando,FL,USA,"32801",+1 (407) 999-7788,,hleacock@gmail.com,Margaret,Park,Sales Support Agent,2,1947-09-19 00:00:00,2003-05-03 00:00:00,"683 10 Street SW",Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,
239,War,150,U2,"3,020",New Year's Day,U2,"336,274","11,054,732",0.99,1,Rock,1,MPEG audio file,496,0.99,1,0.99,92,2010-02-08 00:00:00,"162 E Superior Street",Chicago,USA,"60611",IL,1.98,24,Frank,Ralsto,,"162 E Superior Street",Chicago,IL,USA,"60611",+1 (312) 332-3232,,fralston@gmail.com,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
239,War,150,U2,"3,018",Sunday Bloody Sunday,U2,"278,204","9,140,849",0.99,1,Rock,1,MPEG audio file,495,0.99,1,0.99,92,2010-02-08 00:00:00,"162 E Superior Street",Chicago,USA,"60611",IL,1.98,24,Frank,Ralsto,,"162 E Superior Street",Chicago,IL,USA,"60611",+1 (312) 332-3232,,fralston@gmail.com,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
239,War,150,U2,"3,022",Drowning Ma,U2,"254,458","8,457,066",0.99,1,Rock,1,MPEG audio file,497,0.99,1,0.99,93,2010-02-09 00:00:00,"2211 W Berry Street",Fort Worth,USA,"76110",TX,3.96,26,Richard,Cunningham,,"2211 W Berry Street",Fort Worth,TX,USA,"76110",+1 (817) 924-7272,,ricunningham@hotmail.com,Margaret,Park,Sales Support Agent,2,1947-09-19 00:00:00,2003-05-03 00:00:00,"683 10 Street SW",Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,
240,Zooropa,150,U2,"3,028",Zooropa,U2; Bono,"392,359","12,807,979",0.99,1,Rock,1,MPEG audio file,500,0.99,1,0.99,93,2010-02-09 00:00:00,"2211 W Berry Street",Fort Worth,USA,"76110",TX,3.96,26,Richard,Cunningham,,"2211 W Berry Street",Fort Worth,TX,USA,"76110",+1 (817) 924-7272,,ricunningham@hotmail.com,Margaret,Park,Sales Support Agent,2,1947-09-19 00:00:00,2003-05-03 00:00:00,"683 10 Street SW",Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,
239,War,150,U2,"3,024",Two Hearts Beat As One,U2,"243,487","7,998,323",0.99,1,Rock,1,MPEG audio file,498,0.99,1,0.99,93,2010-02-09 00:00:00,"2211 W Berry Street",Fort Worth,USA,"76110",TX,3.96,26,Richard,Cunningham,,"2211 W Berry Street",Fort Worth,TX,USA,"76110",+1 (817) 924-7272,,ricunningham@hotmail.com,Margaret,Park,Sales Support Agent,2,1947-09-19 00:00:00,2003-05-03 00:00:00,"683 10 Street SW",Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,
239,War,150,U2,"3,026",Surrender,U2,"333,505","11,221,406",0.99,1,Rock,1,MPEG audio file,499,0.99,1,0.99,93,2010-02-09 00:00:00,"2211 W Berry Street",Fort Worth,USA,"76110",TX,3.96,26,Richard,Cunningham,,"2211 W Berry Street",Fort Worth,TX,USA,"76110",+1 (817) 924-7272,,ricunningham@hotmail.com,Margaret,Park,Sales Support Agent,2,1947-09-19 00:00:00,2003-05-03 00:00:00,"683 10 Street SW",Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,
242,Diver Dow,152,Van Hale,"3,052",Where Have All The Good Times Gone?,Ray Davies,"186,723","6,063,937",0.99,1,Rock,1,MPEG audio file,506,0.99,1,0.99,94,2010-02-10 00:00:00,"230 Elgin Street",Ottawa,Canada,K2P 1L7,O,5.94,30,Edward,Francis,,"230 Elgin Street",Ottawa,O,Canada,K2P 1L7,+1 (613) 234-3322,,edfrancis@yachoo.ca,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
241,UB40 The Best Of - Volume Two [UK],151,UB40,"3,040",I Would Do For You,,"334,524","11,193,602",0.99,8,Reggae,1,MPEG audio file,503,0.99,1,0.99,94,2010-02-10 00:00:00,"230 Elgin Street",Ottawa,Canada,K2P 1L7,O,5.94,30,Edward,Francis,,"230 Elgin Street",Ottawa,O,Canada,K2P 1L7,+1 (613) 234-3322,,edfrancis@yachoo.ca,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
